정류소명,영문명,시도,구군,동,경도,위도,경유노선수,경유노선
태전중석타운,Taejeon Jungseok Town,대구광역시,북구,태전2동,128.5448517,35.91363833,4,7250+730+북구1+북구7
메트로시티건너,Metrocity,대구광역시,북구,태전2동,128.5471933,35.91350833,3,730+북구1+칠곡2
메트로시티앞,Metrocity,대구광역시,북구,태전2동,128.5475883,35.91365,4,7250+730+북구1+칠곡2
두성파크아파트건너,Duseong Park Apts,대구광역시,북구,태전2동,128.5483498,35.9156689,14,200+250+250-1+300 +527+708+719+724+725+7250+726+730+북구8+칠곡2
대구병원건너,Daegu hospital,대구광역시,북구,태전2동,128.5483566,35.91287562,12,200+250+250-1+300 +527+708+719+724+725+726+급행3+북구8
매천고교,Maecheon High School,대구광역시,북구,태전2동,128.546705,35.911615,2,북구7+칠곡2
태전휴먼시아,Taejeon Humansia Apts,대구광역시,북구,태전2동,128.5464383,35.91170333,2,북구7+칠곡2
태전역2,Taejeon Station,대구광역시,북구,태전2동,128.5478217,35.91809667,15,200+250+250-1+300 +527+708+719+724+725+7250+726+730+급행7+북구8+칠곡2
태전교회앞,Taejeong Church,대구광역시,북구,태전2동,128.5506283,35.91681667,1,북구1
태전우방타운3차아파트,Taejeon Woobang Town 3-cha Apts,대구광역시,북구,태전2동,128.5509467,35.91739333,1,북구1
온누리교회,Onnuri Church,대구광역시,북구,태전2동,128.5513567,35.92065333,1,북구1
태전삼성아파트,Taejeon Samsung Apts,대구광역시,북구,태전2동,128.5511017,35.92057,1,북구1
협성휴포레강북건너,Hyeopseong Huefore Gangbuk,대구광역시,북구,태전2동,128.5526514,35.92276215,1,북구1
협성휴포레강북앞,Hyeopseong Huefore Gangbuk,대구광역시,북구,태전2동,128.5528252,35.92313478,1,북구1
대구보건대학교5,Daegu Health College,대구광역시,북구,태전2동,128.5474783,35.92745167,1,북구1
매천역3,Maecheon Station,대구광역시,북구,태전2동,128.5437433,35.91336667,1,북구7
내당삼익맨션건너,Naedang Samick Mansion,대구광역시,서구,내당1동,128.5569021,35.86052693,4,356+425+623+순환3
이편한세상두류역앞,e-'Pyeonhansesang Duryu Station,대구광역시,서구,내당1동,128.5586666,35.86400957,1,405
보성2차홍실타운앞,Bosung 2nd Hongsil Town,대구광역시,서구,내당1동,128.5622699,35.8651709,1,405
황제맨션앞,Hwangje Mansion,대구광역시,서구,내당1동,128.564085,35.863895,2,326+653
황제맨션건너,Hwangje Mansion,대구광역시,서구,내당1동,128.564185,35.86305,3,232-1+326+653
홈플러스내당점앞,Homeplus Naedang Branch,대구광역시,서구,내당1동,128.56447,35.86123333,3,232-1+326+653
홈플러스내당점건너,Homeplus Naedang Branch,대구광역시,서구,내당1동,128.564405,35.86086833,2,326+653
현대해상건너,Hyundai Insurance,대구광역시,서구,내당1동,128.5625085,35.85967177,7,156+250+501+504+509+527+달서2
반고개(내당역4번출구),Bangogae,대구광역시,서구,내당1동,128.5667719,35.86088928,6,156+250+501+504+509+527
반고개1,Bangogae,대구광역시,서구,내당2.3동,128.5701183,35.861755,6,156+250+501+504+509+527
새길시장건너,Saegil Market,대구광역시,서구,내당2.3동,128.5712933,35.86423667,4,156+527+618+순환2-1
구)대영학원건너,Former Daeyoung Academy,대구광역시,서구,내당2.3동,128.5710541,35.86651365,5,156+250+527+618+순환2
서도초등학교건너,Seodo Elementary School,대구광역시,서구,내당2.3동,128.5686249,35.8666955,1,405
큰장네거리4,Keunjang (4) Junction,대구광역시,서구,내당2.3동,128.578865,35.87054833,5,240+309+405+급행1+급행5
새길시장앞,Saegil Market,대구광역시,서구,내당2.3동,128.5718292,35.86316702,7,156+232+250+527+618+북구2+순환2
대구과학기술고등학교앞,Daegu Science Technology High School,대구광역시,서구,내당4동,128.5477465,35.85578237,3,405+726+남구2
내당코오롱아파트앞,Naedang Kolon Apts,대구광역시,서구,내당4동,128.5469771,35.85840427,3,405+726+남구2
내당코오롱아파트건너,Naedang Kolon Apts,대구광역시,서구,내당4동,128.5469183,35.85827167,3,405+726+남구2
내당광명아파트,Naedang Gwangmyeong Apts,대구광역시,서구,내당4동,128.5463696,35.86049695,3,405+726+남구2
중리광명맨션건너,Jungni Gwangmyeong Mansion,대구광역시,서구,내당4동,128.5475537,35.86167373,3,320+405+523
퀸스로드건너,Queensroad,대구광역시,서구,내당4동,128.5447841,35.860431,2,320+523
감삼네거리1,Gamsam (4) Junction,대구광역시,서구,내당4동,128.5494093,35.85499103,5,250+425+503+504+527
광장타운앞,Gwangjang Town,대구광역시,서구,내당4동,128.551489,35.85578842,5,156+250+356+509+달서2
두류역(달성고등학교앞),Duryu Station,대구광역시,서구,내당4동,128.5547495,35.85710368,9,156+250+356+425+503+504+509+527+달서2
내당삼익맨션앞,Naedang Samick Mansion,대구광역시,서구,내당4동,128.5566683,35.86028667,4,356+425+623+순환3-1
삼익뉴타운앞,Samick New Town,대구광역시,서구,내당4동,128.5500288,35.862506,2,405+급행5
경운초등학교앞,Kyungwoon Elementary School,대구광역시,서구,내당4동,128.553029,35.86290455,1,405
비산지하도1,Bisan Underpass,대구광역시,서구,비산1동,128.5719983,35.88094395,7,250+309+326+523+527+북구7+순환2
북비산네거리2,Bukbisan (4) Junction,대구광역시,서구,비산1동,128.570013,35.879672,3,204+724+북구7
비산지하도2,Bisan Underpass,대구광역시,서구,비산1동,128.5717233,35.880775,7,250+309+326+523+527+북구7+순환2-1
서부시장앞,Seobu Market,대구광역시,서구,비산2.3동,128.571185,35.87427833,7,250+309+523+527+618+724+순환2
서부시장건너,Seobu Market,대구광역시,서구,비산2.3동,128.571065,35.87496,8,250+309+402+523+527+618+724+순환2-1
대구은행북비산지점건너2,Daegu Bank Bukbisan Branch,대구광역시,서구,비산2.3동,128.5713612,35.8768051,1,724
큰장네거리1,Keunjang (4) Junction,대구광역시,서구,비산2.3동,128.5782699,35.8711705,9,156+240+309+402+425+724+802+급행1+급행5
큰장네거리3,Keunjang (4) Junction,대구광역시,서구,비산2.3동,128.5786991,35.87091207,4,250+405+623+653
인동촌시장입구,Indongchon Market,대구광역시,서구,비산2.3동,128.57285,35.87929167,2,204+618
인동촌시장건너,Indongchon Market,대구광역시,서구,비산2.3동,128.5743273,35.87913673,2,204+618
대구은행북비산지점건너1,Daegu Bank Bukbisan Branch,대구광역시,서구,비산2.3동,128.571388,35.87790658,6,250+309+523+527+618+순환2
구)대영학원앞,Former Daeyoung Academy,대구광역시,서구,비산4동,128.57089,35.86780833,5,156+405+527+618+순환2-1
한전서대구지사앞,KEPCO Seodaegu District Office,대구광역시,서구,비산4동,128.571015,35.87022833,5,156+405+527+618+순환2-1
한전서대구지사건너,KEPCO Seodaegu District Office,대구광역시,서구,비산4동,128.571156,35.87018335,6,156+250+405+527+618+순환2
서도초등학교앞,Seodo Elementary School,대구광역시,서구,비산4동,128.5681296,35.86675525,2,232+405
대구제일고등학교건너,Jeil High School,대구광역시,서구,비산4동,128.57359,35.87219,11,156+240+250+309+402+405+425+623+653+724+802
대구제일고등학교앞,Jeil High School,대구광역시,서구,비산4동,128.5739677,35.87194252,11,156+240+250+309+402+405+425+623+653+724+802
큰장네거리2,Keunjang (4) Junction,대구광역시,서구,비산4동,128.5785266,35.8707344,8,156+250+402+425+623+653+724+802
팔달시장역,Paldal Market Station,대구광역시,서구,비산5동,128.5668783,35.88894833,14,232+250+309+356+520+527+708+719+730+북구3+북구4+북구7+성서3+칠곡2
수정맨션앞,Sujeong Mansion,대구광역시,서구,비산5동,128.5700758,35.8875046,1,520
원대동행정복지센터건너,Wondae-dong Community Service Center,대구광역시,서구,비산5동,128.5727506,35.8855155,1,520
비산5동행정복지센터,Bisan 5-dong Community Service Center,대구광역시,서구,비산5동,128.569818,35.88465788,1,성서3
대구은행북비산지점앞,Daegu Bank Bukbisan Branch,대구광역시,서구,비산6동,128.5711729,35.87814003,8,250+309+326+523+527+618+724+순환2-1
비산6동행정복지센터앞,Bisan 6-dong Community Service Center,대구광역시,서구,비산6동,128.5695236,35.87599717,1,326
비산6동행정복지센터건너,Bisan 6-dong Community Service Center,대구광역시,서구,비산6동,128.5696271,35.87589187,1,402
달서교회건너,Dalseo Church,대구광역시,서구,비산6동,128.5686084,35.8722828,9,240+402+425+523+623+653+802+급행1+급행5
북비산네거리1,Bukbisan (4) Junction,대구광역시,서구,비산6동,128.5690817,35.87943667,4,204+326+724+북구7
비산웰빙하와이앞,Bisan Well-being Hawaii,대구광역시,서구,비산6동,128.5677167,35.87582833,1,402
만평역(서대구고속버스터미널)2,Manpyeong Station(Seodaegu Express Bus Terminal),대구광역시,서구,비산7동,128.5593749,35.88997578,12,200+250+250-1+300 +527+708+719+724+725+726+730+북구7
트레이더스홀세일클럽비산점앞,TRADERS WHOLESALE CLUB BISAN,대구광역시,서구,비산7동,128.5556656,35.89048403,15,200+250+250-1+300 +527+708+719+724+725+726+730+북구1+북구4+북구7+칠곡2
북부정류장건너,Bukbu Bus Terminal,대구광역시,서구,비산7동,128.5576983,35.88602333,11,232+300 +309+320+356+520+724+725+726+성서3+순환3
서대구초등학교입구,Seodaegu Elementary School,대구광역시,서구,비산7동,128.5591517,35.88792833,10,232-1+250+250-1+300 +320+356+520+724+725+순환3-1
비산7동우체국앞2,Bisan 7-dong Post Office,대구광역시,서구,비산7동,128.559085,35.88765833,4,250-1+724+725+726
비산7동우체국앞1,Bisan 7-dong Post Office,대구광역시,서구,비산7동,128.5597183,35.88803167,11,200+232+250+250-1+300 +309+320+356+520+성서3+순환3
비산7동우체국건너,Bisan 7-dong Post Office,대구광역시,서구,비산7동,128.560245,35.88858833,6,200+250+250-1+300 +309+726
만평네거리,Manpyeong (4) Junction,대구광역시,서구,비산7동,128.5622683,35.88916,6,232+250+309+356+520+성서3
공단역2,Gongdan Station,대구광역시,서구,비산7동,128.5536967,35.8916,15,200+250+250-1+300 +527+708+719+724+725+726+730+북구1+북구4+북구7+칠곡2
북부정류장,Bukbu Bus Terminal,대구광역시,서구,비산7동,128.5557967,35.88435167,13,200+232-1+250+250-1+300 +309+320+356+520+724+725+726+순환3-1
달서천하수종말처리장앞,Dalseocheon Sewage Treatment Plant,대구광역시,서구,비산7동,128.5420357,35.88305458,1,성서3
열병합발전소건너,Cogeneration Plants,대구광역시,서구,비산7동,128.5485865,35.88257092,1,성서3
서대구고속버스터미널,Seodaegu Express Bus Terminal,대구광역시,서구,비산7동,128.55759,35.89020167,3,북구1+북구4+칠곡2
인지초등학교입구,Inji Elementary School,대구광역시,서구,비산7동,128.5652817,35.884385,1,성서3
위생처리장1,Sanitation Facilities,대구광역시,서구,비산7동,128.5340848,35.8843436,7,204+232+232-1+240+725+남구2+서구2
중리광명맨션앞,Jungni Gwangmyeong Mansion,대구광역시,서구,상중이동,128.5474283,35.86179007,3,320+405+523
퀸스로드건너(동편),Queensroad,대구광역시,서구,상중이동,128.5462568,35.86260413,2,726+남구2
퀸스로드앞(동편),Queensroad,대구광역시,서구,상중이동,128.5461017,35.8624262,2,726+남구2
상중이동행정복지센터건너,Sangjungi Community Center,대구광역시,서구,상중이동,128.54644,35.86569972,2,726+남구2
상중이동행정복지센터앞,Sangjungi Community Center,대구광역시,서구,상중이동,128.5463423,35.86651767,2,726+남구2
한국섬유개발연구원건너,Korea Textile Development Institute,대구광역시,서구,상중이동,128.5465558,35.86762467,2,726+남구2
한국섬유개발연구원앞,Korea Textile Development Institute,대구광역시,서구,상중이동,128.5464414,35.86814695,2,726+남구2
중리롯데캐슬앞,Jungni Lotte Castle,대구광역시,서구,상중이동,128.5474794,35.86894817,5,240+402+726+802+급행1
서구문화회관앞,Seo-gu Cultural Center,대구광역시,서구,상중이동,128.5467,35.872615,5,204+402+802+남구2+서구2
서대구KTX영무예다음앞,Seodaegu KTX Youngmu Yedaum,대구광역시,서구,상중이동,128.5470573,35.87626842,6,232+232-1+402+802+남구2+서구2
서대구KTX영무예다음건너,Seodaegu KTX Youngmu Yedaum,대구광역시,서구,상중이동,128.5469117,35.87625503,6,232+232-1+402+802+남구2+서구2
서평초등학교건너,Seopyeong Elementary School,대구광역시,서구,상중이동,128.5453033,35.878805,10,232+232-1+309+402+520+725+802+남구2+북구7+서구2
서평초등학교,Seopyeong Elementary School,대구광역시,서구,상중이동,128.5462767,35.87865667,10,232+232-1+309+402+520+725+802+남구2+북구7+서구2
서대구역네거리1,Seodaegu Station (4) Junction,대구광역시,서구,상중이동,128.53832,35.87866598,7,204+232+232-1+240+725+남구2+서구2
서대구역네거리3,Seodaegu Station (4) Junction,대구광역시,서구,상중이동,128.5411753,35.87840118,10,232+232-1+309+402+520+725+802+남구2+북구7+서구2
이현자동차검사소앞,Ihyeon Vehicle Inspection Office,대구광역시,서구,상중이동,128.5386549,35.87382477,4,204+240+520+급행8
이현자동차검사소건너,Ihyeon Vehicle Inspection Office,대구광역시,서구,상중이동,128.5389948,35.87390405,4,204+240+520+급행8
서대구공단네거리1,Seodaegu Gongdan (4) Junction,대구광역시,서구,상중이동,128.5376152,35.86929063,1,520
서대구공단네거리2,Seodaegu Gongdan (4) Junction,대구광역시,서구,상중이동,128.5379961,35.86955377,4,204+240+520+급행8
대구택시협동조합앞,Daegu Taxi Cooperative,대구광역시,서구,상중이동,128.5352136,35.86866947,1,520
대구택시협동조합건너,Daegu Taxi Cooperative,대구광역시,서구,상중이동,128.5351812,35.86844443,1,520
서대구공단네거리4,Seodaegu Gongdan (4) Junction,대구광역시,서구,상중이동,128.53847,35.86859,4,204+240+급행1+서구2
이현지구대앞,Ihyeon Area Patrol Unit,대구광역시,서구,상중이동,128.542728,35.868927,3,204+240+서구2
이현지구대건너,Ihyeon Area Patrol Unit,대구광역시,서구,상중이동,128.5439329,35.86870472,3,204+240+서구2
서대구공단네거리3,Seodaegu Gongdan (4) Junction,대구광역시,서구,상중이동,128.5374449,35.86805005,3,급행1+급행8+서구2
평화정공앞,Pyeonghwa Automotive,대구광역시,서구,상중이동,128.5373316,35.86230538,1,서구2
평화정공건너,Pyeonghwa Automotive,대구광역시,서구,상중이동,128.537675,35.862542,1,서구2
대구의료원건너,Daegu Medical Center,대구광역시,서구,상중이동,128.54088,35.85875,3,320+523+급행5
대구의료원앞,Daegu Medical Center,대구광역시,서구,상중이동,128.5406238,35.8588155,3,320+523+급행5
퀸스로드앞,Queensroad,대구광역시,서구,상중이동,128.544815,35.86059667,2,320+523
삼익뉴타운건너,Samick New Town,대구광역시,서구,상중이동,128.5509697,35.86278518,2,405+급행5
진달래아파트앞,Jindallae Apts,대구광역시,서구,상중이동,128.5517052,35.8697271,7,240+320+402+523+726+802+급행1
대구의료원라파엘웰빙센터,Daegu Medical Center Raphael Well-being Center,대구광역시,서구,상중이동,128.5376216,35.86001625,3,급행1+급행8+서구2
새방지하도1,Saebang Underpass,대구광역시,서구,상중이동,128.5297493,35.86769183,1,520
새방지하도2,Saebang Underpass,대구광역시,서구,상중이동,128.5295114,35.86774392,1,520
서대구역네거리2,Seodaegu Station (4) Junction,대구광역시,서구,상중이동,128.5394557,35.87731798,3,204+240+520
상리동입구1,Sangni-dong,대구광역시,서구,상중이동,128.5321317,35.88211167,3,232+232-1+남구2
상리동입구2,Sangni-dong,대구광역시,서구,상중이동,128.5318927,35.88204797,3,232+232-1+남구2
상리동종점,Sangni-dong,대구광역시,서구,상중이동,128.5298933,35.88335667,3,232+232-1+남구2
상리동종점2,Sangni-dong,대구광역시,서구,상중이동,128.5302355,35.88329077,3,232+232-1+남구2
